# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens
   1.00000,  27.94922,   0.65259,   1.21890, 102.20703,   0.30356,   0.52608,   0.75909, 376.68224,   1.49012
   1.00000,  12.32422,   0.52905,   1.28530, 144.74609,   0.57769,   0.36896,   1.03416,  37.41222,  24.61380
   1.00000,  36.69922,   0.94312,   1.40493, 189.16016,   0.87300,   1.32023,   0.86117,1194.39614,   1.21817
   1.00000,  40.99609,   0.63745,   1.28823, 189.98047,   0.83608,   1.23660,   0.84225,1388.29917,   0.87767
   1.00000,  26.15234,   0.54077,   1.48599, 182.01172,   0.78413,   1.08304,   0.86754, 470.06887,   3.23905
   1.00000,  22.44141,   0.97095,   1.43911, 198.30078,   0.53052,   0.79908,   0.82663, 284.17582,   5.58501
   1.00000,  35.99609,   0.85913,   1.35073, 100.80078,   0.78481,   1.20902,   0.83942,1046.99372,   0.68794
   1.00000,  34.39453,   0.52417,   1.13589, 172.98828,   0.81216,   0.80062,   0.87702, 528.21847,   1.35331
   1.00000,  12.01172,   0.79028,   1.46499, 158.10547,   0.34663,   0.34029,   0.94877,  44.73067,  29.03898
   1.00000,  39.27734,   0.71362,   1.25894, 112.63672,   0.55444,   0.98374,   0.76505,1151.77389,   0.59170
   1.00000,  47.91016,   0.62280,   1.25405,  86.03516,   0.85181,   1.29278,   0.83199,2064.44705,   0.24903
   1.00000,  31.89453,   0.80542,   1.41714, 135.48828,   0.76841,   1.17254,   0.84330, 794.85026,   1.32924
   1.00000,  47.44141,   0.90845,   1.27554, 120.13672,   0.79302,   1.30120,   0.81964,2106.26537,   0.35814
   1.00000,  16.30859,   0.88647,   1.58950, 157.16797,   0.43687,   0.60078,   0.85522, 124.51485,  11.53360
   1.00000,  17.16797,   0.57349,   1.17397, 185.76172,   0.22358,   0.23421,   0.89245,  76.16938,  11.68556
   1.00000,  24.51172,   0.79077,   1.28140, 166.30859,   0.20034,   0.42173,   0.73262, 293.52834,   3.59454
   1.00000,  41.50391,   0.75366,   1.42007, 169.00391,   0.52095,   1.13217,   0.72411,1756.73627,   0.75245
   1.00000,  33.80859,   0.79761,   1.50308, 119.66797,   0.39312,   0.93457,   0.69581,1034.47809,   0.98570
   1.00000,  38.80859,   0.61011,   1.31558, 134.66797,   0.48062,   0.96724,   0.73031,1236.77068,   0.73338
   1.00000,  47.83203,   0.99976,   1.14761,  89.55078,   0.71919,   1.05228,   0.81735,1510.95055,   0.26047
   1.00000,  39.43359,   0.97729,   1.45669,  80.29297,   0.71030,   1.29180,   0.79714,1571.02216,   0.41680
   1.00000,  37.75391,   0.52954,   1.20132, 186.11328,   0.52505,   0.82557,   0.77185, 881.11055,   1.10088
   1.00000,  19.74609,   0.93433,   1.46060,  96.23047,   0.54419,   0.74529,   0.85657, 198.00732,   3.97850
   1.00000,  39.00391,   0.91089,   1.45132, 161.50391,   0.56470,   1.16360,   0.74648,1511.18569,   0.86638
   1.00000,  13.18359,   0.68042,   1.47231, 105.48828,   0.81968,   0.63938,   1.02758,  59.52163,  14.65390
   1.00000,  17.16797,   0.99194,   1.12173, 152.71484,   0.32954,   0.26777,   0.94537,  62.49864,   9.60671
   1.00000,  20.91797,   0.80786,   1.16567, 177.67578,   0.68296,   0.57536,   0.94455, 134.73250,   6.17902
   1.00000,  30.80078,   0.72046,   1.55630, 106.89453,   0.22974,   0.67986,   0.63886, 817.52637,   1.16445
   1.00000,  36.97266,   0.63940,   1.14077, 146.97266,   0.36509,   0.58903,   0.75364, 673.31613,   0.92565
   1.00000,  30.37109,   0.75757,   1.34341, 124.35547,   0.51890,   0.89785,   0.77954, 621.36272,   1.41297
   1.00000,  12.79297,   0.55005,   1.14224, 131.38672,   0.77114,   0.30669,   1.09950,  27.95950,  19.97503
   1.00000,  14.74609,   0.56226,   1.52310,  81.23047,   0.46421,   0.53606,   0.90162,  87.17499,   8.06378
   1.00000,  40.44922,   0.52124,   1.51431, 112.87109,   0.50112,   1.14043,   0.71010,1784.53208,   0.54288
   1.00000,  47.08984,   0.97437,   1.33315, 124.70703,   0.80396,   1.36603,   0.81983,2283.66849,   0.38015
   1.00000,  46.54297,   0.73413,   1.14517, 162.08984,   0.53735,   0.87019,   0.76413,1371.59728,   0.51173
   1.00000,  38.69141,   0.75854,   1.15054, 184.94141,   0.21401,   0.47498,   0.69103, 805.36602,   1.01634
   1.00000,  29.31641,   0.82788,   1.30142, 124.58984,   0.37808,   0.71538,   0.74821, 521.64597,   1.57398
   1.00000,  33.33984,   0.56909,   1.59146, 115.44922,   0.43208,   0.99887,   0.70446,1062.95111,   0.99163
   1.00000,  12.16797,   0.63599,   1.36147,  80.76172,   0.66108,   0.46029,   1.03692,  40.97847,  14.26925
   1.00000,  35.60547,   0.79272,   1.59976, 104.90234,   0.60229,   1.21281,   0.76055,1304.53410,   0.73975
   1.00000,  25.64453,   0.72729,   1.49526, 169.23828,   0.87778,   1.14241,   0.89968, 448.01663,   3.19422
   1.00000,  11.66016,   0.63843,   1.11587, 163.49609,   0.33706,   0.13516,   1.08570,  18.85597,  32.82797
   1.00000,  28.45703,   0.77319,   1.28042, 155.17578,   0.22700,   0.50961,   0.70657, 458.31532,   2.14341
   1.00000,  17.32422,   0.65356,   1.21841, 189.04297,   0.53804,   0.46422,   0.94162,  89.59331,  11.57310
   1.00000,  30.83984,   0.91284,   1.31021, 150.95703,   0.41772,   0.79111,   0.75043, 617.26748,   1.63820
   1.00000,  35.64453,   0.87866,   1.12026, 139.23828,   0.35278,   0.54803,   0.77011, 554.29404,   0.97866
   1.00000,  19.51172,   0.97827,   1.28384, 121.30859,   0.46284,   0.56399,   0.87142, 149.03539,   5.19822
   1.00000,  37.16797,   0.77417,   1.22866,  98.69141,   0.67954,   1.00983,   0.81924, 910.46235,   0.61182
   1.00000,  44.43359,   0.78979,   1.43276, 185.29297,   0.79780,   1.39523,   0.81450,2187.82289,   0.67232
   1.00000,  21.38672,   0.56274,   1.36343, 140.64453,   0.88872,   0.91433,   0.94293, 222.85254,   4.57657
   1.00000,  26.69922,   0.81812,   1.52993,  94.12109,   0.31587,   0.73149,   0.70479, 521.59778,   1.57413
   1.00000,  10.76172,   0.58765,   1.48452, 177.55859,   0.22222,   0.22334,   0.95752,  32.72988,  45.34681
   1.00000,  30.05859,   0.93823,   1.57388, 198.41797,   0.31997,   0.81214,   0.67946, 770.98012,   2.32555
   1.00000,  18.10547,   0.88208,   1.48257,  96.69922,   0.62280,   0.75470,   0.89596, 155.95520,   5.18613
   1.00000,  17.12891,   0.59302,   1.39663, 169.23828,   0.47036,   0.55650,   0.88089, 119.78642,  10.71913
   1.00000,  38.73047,   0.72485,   1.39614, 151.07422,   0.32749,   0.85955,   0.66166,1386.22719,   0.82772
   1.00000,  40.56641,   0.60376,   1.37710, 192.67578,   0.42046,   0.97756,   0.69265,1551.16767,   0.91871
   1.00000,  39.86328,   0.95972,   1.26333, 194.19922,   0.74585,   1.15862,   0.82615,1219.11575,   0.97584
   1.00000,  21.54297,   0.67163,   1.58267,  87.08984,   0.27485,   0.58794,   0.72970, 285.23357,   2.77269
   1.00000,  25.17578,   0.82202,   1.53237, 129.51172,   0.45942,   0.85357,   0.76849, 438.21055,   2.58351
   1.00000,  29.16016,   0.73169,   1.26528,  95.29297,   0.38491,   0.67985,   0.76076, 477.88206,   1.22332
   1.00000,  10.56641,   0.72876,   1.22817, 162.67578,   0.27896,   0.16809,   1.05515,  20.87724,  43.89253
   1.00000,  17.32422,   0.90894,   1.22524, 159.74609,   0.66519,   0.55130,   0.96904,  91.57392,   9.77956
   1.00000,  35.41016,   0.71655,   1.35024, 129.74609,   0.84019,   1.22415,   0.85692, 994.53689,   0.93017
   1.00000,  46.58203,   0.67163,   1.53823, 129.98047,   0.87231,   1.51227,   0.83049,2786.30015,   0.40933
   1.00000,  40.17578,   0.63452,   1.46987,  84.51172,   0.54692,   1.16435,   0.73270,1679.58317,   0.41483
   1.00000,  25.29297,   0.74976,   1.34829, 180.83984,   0.47173,   0.75407,   0.79789, 361.52366,   3.55750
   1.00000,  15.17578,   0.89331,   1.20474, 159.51172,   0.39038,   0.33229,   0.95402,  58.26321,  14.52746
   1.00000,  27.01172,   0.88452,   1.43765, 173.80859,   0.59409,   0.96131,   0.81157, 494.51990,   2.80714
   1.00000,  39.82422,   0.70728,   1.12466, 181.54297,   0.84429,   0.91854,   0.87322, 785.68487,   0.91493
   1.00000,  49.78516,   0.93384,   1.12515, 154.70703,   0.87231,   1.10252,   0.85870,1546.97073,   0.39908
   1.00000,  10.41016,   0.97144,   1.53530, 153.53516,   0.63306,   0.44165,   1.05458,  31.07975,  43.31973
   1.00000,  37.16797,   0.82349,   1.24380, 125.76172,   0.57358,   0.95790,   0.78374, 944.93729,   0.77964
   1.00000,  27.32422,   0.71655,   1.47280, 129.74609,   0.84019,   1.15044,   0.88123, 530.36282,   2.02442
   1.00000,  35.76172,   0.71216,   1.51138, 101.85547,   0.41226,   0.98617,   0.69413,1232.66720,   0.70889
   1.00000,  15.44922,   0.95874,   1.26187,  97.87109,   0.58862,   0.49503,   0.97330,  70.74508,   8.44860
   1.00000,  40.37109,   0.77026,   1.46841, 154.35547,   0.81763,   1.37497,   0.82831,1703.85509,   0.74673
   1.00000,  38.73047,   0.83179,   1.34438,  88.02734,   0.89761,   1.31153,   0.86594,1291.48216,   0.48229
   1.00000,  39.62891,   0.57495,   1.33413, 152.12891,   0.49292,   1.00228,   0.72795,1356.87431,   0.77808
   1.00000,  21.23047,   0.88110,   1.11489,  83.57422,   0.45874,   0.39737,   0.91673, 114.10547,   2.77999
   1.00000,  25.52734,   0.75171,   1.24331, 114.39453,   0.79849,   0.87026,   0.90945, 305.47023,   2.18896
   1.00000,  32.63672,   0.78296,   1.19546, 134.43359,   0.82378,   0.96491,   0.88526, 563.21063,   1.23094
   1.00000,  43.10547,   0.51147,   1.35220, 142.40234,   0.35688,   0.90276,   0.66225,1793.05479,   0.56594
   1.00000,  15.29297,   0.87573,   1.47329,  90.83984,   0.48745,   0.56022,   0.90517,  93.13454,   8.08446
   1.00000,  28.76953,   0.93335,   1.58120,  93.41797,   0.58247,   1.06684,   0.78410, 679.61369,   1.24877
   1.00000,  12.94922,   0.71362,   1.10806, 120.37109,   0.28237,   0.14679,   1.04217,  24.88510,  17.64581
   1.00000,  40.33203,   0.71558,   1.30435, 103.73047,   0.33296,   0.81759,   0.67294,1363.57906,   0.50328
   1.00000,  18.84766,   0.76685,   1.11294,  84.98047,   0.57632,   0.38637,   0.97098,  78.82863,   4.04014
   1.00000,  22.40234,   0.96265,   1.25161,  80.76172,   0.23726,   0.41747,   0.77909, 210.94130,   2.28652
   1.00000,  11.62109,   0.67944,   1.14028,  98.10547,   0.23452,   0.13452,   1.05486,  20.89382,  19.89769
   1.00000,  32.44141,   0.84595,   1.58804, 165.13672,   0.70552,   1.23657,   0.80897, 978.89527,   1.53955
   1.00000,  20.72266,   0.74878,   1.34390, 113.22266,   0.21196,   0.40758,   0.76190, 197.50722,   4.04992
   1.00000,  30.41016,   0.55981,   1.36733, 156.58203,   0.20513,   0.54791,   0.66088, 644.19674,   1.77229
   1.00000,  46.11328,   0.72534,   1.12271, 107.94922,   0.50522,   0.78266,   0.76395,1209.39838,   0.35042
   1.00000,  33.76953,   0.99585,   1.44888, 193.61328,   0.84497,   1.28255,   0.85934, 978.67871,   1.60033
   1.00000,  30.09766,   0.89722,   1.33608, 163.84766,   0.80190,   1.09392,   0.87052, 598.69492,   1.91290
   1.00000,  45.83984,   0.85034,   1.49771, 197.94922,   0.38833,   1.08011,   0.65429,2566.77597,   0.65415
   1.00000,  42.79297,   0.67505,   1.51724, 161.38672,   0.24614,   0.83238,   0.59837,2122.27837,   0.65554
   1.00000,  22.16797,   0.80444,   1.43423, 137.71484,   0.59204,   0.83245,   0.84826, 272.15655,   4.02395
   1.00000,  32.75391,   0.83276,   1.15444, 157.75391,   0.59136,   0.75298,   0.83620, 496.72978,   1.42903
   1.00000,  15.09766,   0.86108,   1.14858, 178.84766,   0.76978,   0.41759,   1.04967,  47.58853,  16.54263
   1.00000,  39.82422,   0.93530,   1.25649, 137.24609,   0.76431,   1.15682,   0.83267,1197.53135,   0.69168
   1.00000,  15.29297,   0.87476,   1.47329, 123.06641,   0.48745,   0.55919,   0.90473,  93.13401,  10.95252
   1.00000,  22.05078,   0.57983,   1.44644,  88.14453,   0.81694,   0.96618,   0.90996, 270.83667,   2.61682
   1.00000,  35.48828,   0.56128,   1.21597, 111.58203,   0.50864,   0.80958,   0.77432, 763.22934,   0.79467
   1.00000,  16.23047,   0.69360,   1.42739, 158.57422,   0.72124,   0.69994,   0.95502, 105.88929,  11.80564
   1.00000,  26.11328,   0.95874,   1.22378, 165.95703,   0.56333,   0.72756,   0.84945, 312.62352,   2.96662
   1.00000,  44.00391,   0.77271,   1.24771,  92.94922,   0.86343,   1.25504,   0.84960,1581.13687,   0.34723
   1.00000,  25.33203,   0.90601,   1.24185,  97.05078,   0.32544,   0.54240,   0.78024, 298.10115,   1.90037
   1.00000,  36.85547,   0.76392,   1.52944,  92.36328,   0.59067,   1.19295,   0.75610,1370.93992,   0.58728
   1.00000,  25.29297,   0.74976,   1.34829,  93.06641,   0.31245,   0.60656,   0.74579, 361.52366,   1.83081
   1.00000,  10.95703,   0.80444,   1.24917, 162.67578,   0.40952,   0.24265,   1.05672,  24.50241,  39.36357
   1.00000,  37.98828,   0.96655,   1.37222, 194.08203,   0.38491,   0.91545,   0.69205,1269.92958,   1.12690
   1.00000,  12.24609,   0.77808,   1.24185, 118.73047,   0.32544,   0.24652,   1.00111,  33.62315,  20.57880
   1.00000,  10.60547,   0.85522,   1.25845, 148.37891,   0.33979,   0.21324,   1.05273,  22.69438,  39.59429
   1.00000,  27.98828,   0.84155,   1.24722, 154.82422,   0.63989,   0.84300,   0.85063, 406.76434,   2.24781
   1.00000,  29.94141,   0.93042,   1.40298, 196.19141,   0.63579,   1.03689,   0.81264, 647.02390,   2.32656
   1.00000,  41.15234,   0.60327,   1.25112, 168.76953,   0.32817,   0.75776,   0.68005,1299.14642,   0.77083
   1.00000,  36.69922,   0.66821,   1.54702, 128.45703,   0.23794,   0.76353,   0.61404,1372.22103,   0.82725
   1.00000,  20.56641,   0.93823,   1.28579, 138.06641,   0.38423,   0.53141,   0.83520, 175.13137,   5.05199
   1.00000,  23.69141,   0.82104,   1.38735, 199.94141,   0.48267,   0.75630,   0.80794, 314.00193,   4.78608
   1.00000,  29.78516,   0.94263,   1.37515,  94.70703,   0.52231,   0.92288,   0.77972, 614.46963,   1.14086
   1.00000,  49.04297,   0.76538,   1.36392, 199.58984,   0.75610,   1.37280,   0.79467,2696.75105,   0.53859
   1.00000,  46.69922,   0.51050,   1.15249, 159.16016,   0.66587,   0.93386,   0.78944,1414.26425,   0.49746
   1.00000,  42.71484,   0.59253,   1.30239, 199.82422,   0.55239,   1.07001,   0.74392,1610.75762,   0.81613
   1.00000,  22.16797,   0.71167,   1.16616, 113.69141,   0.59204,   0.55262,   0.91053, 160.29492,   3.32200
   1.00000,  17.16797,   0.52417,   1.47866, 158.69141,   0.32954,   0.48767,   0.82477, 132.00640,   9.98267
   1.00000,  37.48047,   0.84839,   1.11001, 166.77734,   0.70073,   0.78353,   0.85684, 612.03064,   1.00826
   1.00000,  23.10547,   0.69458,   1.42007, 141.69922,   0.53530,   0.79991,   0.82414, 302.92336,   3.65656
   1.00000,  34.35547,   0.65210,   1.43032, 168.65234,   0.88667,   1.29164,   0.86756,1007.14952,   1.32390
   1.00000,  11.26953,   0.84448,   1.10513, 145.91797,   0.63374,   0.20194,   1.14241,  16.21314,  32.45200
   1.00000,  15.76172,   0.94556,   1.26138, 161.85547,   0.76226,   0.58133,   1.00467,  75.03801,  13.15730
   1.00000,  41.69922,   0.82300,   1.21743, 169.12109,   0.61050,   1.01499,   0.78428,1250.06516,   0.74244
   1.00000,  35.03906,   0.50732,   1.47158, 136.36719,   0.70791,   1.20771,   0.80292,1114.11594,   1.00903
   1.00000,  33.53516,   0.67700,   1.23452, 143.45703,   0.50044,   0.81400,   0.77847, 677.29847,   1.21080
   1.00000,  34.35547,   0.66870,   1.36538, 129.62891,   0.81626,   1.20122,   0.85125, 927.91140,   1.01757
   1.00000,  47.44141,   0.96167,   1.41616, 173.69141,   0.24204,   0.83389,   0.59449,2615.52991,   0.51779
   1.00000,  44.31641,   0.89136,   1.20522, 156.81641,   0.58110,   1.01178,   0.77022,1452.81522,   0.57352
   1.00000,  32.79297,   0.71851,   1.50454, 188.33984,   0.86548,   1.30127,   0.86310, 944.72093,   1.70000
   1.00000,  36.50391,   0.73267,   1.24819, 160.44922,   0.37192,   0.76062,   0.71811, 903.06542,   1.04995
   1.00000,  15.56641,   0.62476,   1.22329, 150.83984,   0.83745,   0.54077,   1.02955,  65.78254,  12.72919
   1.00000,  46.66016,   0.89331,   1.55337, 119.78516,   0.65493,   1.38446,   0.75494,2838.56090,   0.37533
   1.00000,  31.11328,   0.91284,   1.16128, 150.95703,   0.82583,   0.87889,   0.90296, 437.26287,   1.59539
   1.00000,  17.79297,   0.65601,   1.19204, 113.33984,   0.60298,   0.48139,   0.95838,  90.08388,   6.40453
   1.00000,  14.31641,   0.76636,   1.58022, 126.81641,   0.40610,   0.50359,   0.88607,  83.61705,  13.75698
   1.00000,  45.03906,   0.53857,   1.18740, 128.86719,   0.40166,   0.78370,   0.70825,1434.87036,   0.44898
   1.00000,  39.00391,   0.84741,   1.42251, 121.77734,   0.78823,   1.31477,   0.82555,1463.25975,   0.65327
   1.00000,  26.07422,   0.95093,   1.20718, 148.49609,   0.24956,   0.44920,   0.76290, 297.74635,   2.66644
   1.00000,  45.91797,   0.72876,   1.22817, 174.51172,   0.59546,   1.06600,   0.76300,1713.32111,   0.57376
   1.00000,  15.95703,   0.94214,   1.32778,  83.10547,   0.32202,   0.39812,   0.87882,  88.07949,   6.51064
   1.00000,  44.86328,   0.64722,   1.42690, 147.20703,   0.84771,   1.42184,   0.82852,2233.89303,   0.51893
   1.00000,  22.83203,   0.56226,   1.33511,  81.23047,   0.63169,   0.78697,   0.86748, 259.83748,   2.17238
   1.00000,  12.59766,   0.64233,   1.24233, 141.34766,   0.46353,   0.30906,   1.01808,  36.55475,  22.50449
   1.00000,  17.40234,   0.90894,   1.56411, 185.76172,   0.49976,   0.67684,   0.85964, 148.49691,  11.21976
   1.00000,  39.82422,   0.75269,   1.19155, 131.03516,   0.76431,   1.04163,   0.84043,1010.75820,   0.66038
   1.00000,  45.21484,   0.62280,   1.39614, 147.32422,   0.86616,   1.41494,   0.83427,2202.83880,   0.50732
   1.00000,  23.53516,   0.73071,   1.10952, 173.45703,   0.67544,   0.51260,   0.93694, 150.63978,   4.23536
   1.00000,  14.27734,   0.65112,   1.22817, 187.63672,   0.29194,   0.26156,   0.94333,  51.42285,  20.52230
   1.00000,  31.07422,   0.85669,   1.14028, 160.33203,   0.20991,   0.39247,   0.74354, 401.24786,   1.70086
   1.00000,  29.39453,   0.58179,   1.44106, 187.98828,   0.72466,   1.09578,   0.83581, 637.83279,   2.35603
   1.00000,  11.15234,   0.98706,   1.29849, 138.76953,   0.69663,   0.39667,   1.08762,  28.60582,  31.84537
   1.00000,  20.83984,   0.78784,   1.18521, 122.94922,   0.30083,   0.37828,   0.84656, 142.12595,   4.32407
   1.00000,  30.21484,   0.68530,   1.21597, 111.58203,   0.50864,   0.74050,   0.80600, 472.57173,   1.28761
   1.00000,  19.43359,   0.72729,   1.20669, 140.29297,   0.87778,   0.67808,   0.98955, 122.69259,   6.08453
   1.00000,  40.01953,   0.61011,   1.31558, 189.86328,   0.82310,   1.24463,   0.83739,1356.19313,   0.94292
   1.00000,  14.98047,   0.65552,   1.47427,  94.82422,   0.20786,   0.32965,   0.82967,  87.47493,   8.97828
   1.00000,  43.57422,   0.60718,   1.14712, 125.99609,   0.20581,   0.48340,   0.66668,1129.78382,   0.48475
   1.00000,  45.33203,   0.65601,   1.42886, 157.05078,   0.42046,   1.07214,   0.67303,2310.05229,   0.53663
   1.00000,  35.64453,   0.87866,   1.12026, 170.29297,   0.35278,   0.54944,   0.76980, 554.29404,   1.19693
   1.00000,  49.82422,   0.56030,   1.38149, 101.03516,   0.79644,   1.40624,   0.80186,2888.88984,   0.26002
   1.00000,  16.66016,   0.70044,   1.23403, 102.79297,   0.69116,   0.54346,   0.98118,  82.98452,   7.07581
   1.00000,  16.85547,   0.51392,   1.27944, 152.36328,   0.24067,   0.31013,   0.85545,  94.57087,  10.12763
   1.00000,  40.87891,   0.66235,   1.28726,  97.98828,   0.53599,   1.02115,   0.74721,1374.49115,   0.45659
   1.00000,  18.22266,   0.63403,   1.18374, 142.51953,   0.70278,   0.52270,   0.97373,  94.24478,   7.49703
   1.00000,  12.91016,   0.62769,   1.31655, 101.03516,   0.79644,   0.51502,   1.05444,  45.62020,  14.94610
   1.00000,  27.08984,   0.86597,   1.41958, 184.70703,   0.43960,   0.81963,   0.76178, 488.64453,   2.95743
   1.00000,  19.66797,   0.71313,   1.14272, 196.42578,   0.34458,   0.32884,   0.89609, 102.41736,   8.21807
   1.00000,  32.16797,   0.88599,   1.43130,  98.92578,   0.31108,   0.77412,   0.68123, 829.34209,   0.94599
